Unnamed: 0,trans_date_trans_time,cc_num,merchant,category,amt,first,last,gender,street,city,state,zip,lat,long,city_pop,job,dob,trans_num,unix_time,merch_lat,merch_long,is_fraud
375340,14/11/2020 22:00,374930000000000.0,fraud_Wilkinson Ltd,entertainment,24.38,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,05/11/1971,737b1c33dc1678f77f43c2c318c9f6ae,1384466458,41.96855,-82.559276,0
109654,28/07/2020 23:28,4764200000000000.0,"fraud_Moore, Williamson and Emmerich",home,52.68,Derek,Jones,M,198 Candace Plaza,Diamond,OH,44412,41.0935,-81.0425,2644,Air cabin crew,06/01/1981,f346ca2ec5f396dc9440c7c32b077c8e,1375054106,41.72195,-81.893738,0
373436,13/11/2020 21:25,213153000000000.0,fraud_Ankunding LLC,shopping_net,10.0,Rebecca,Conley,F,181 Moreno Light Apt. 215,Tomahawk,WI,54487,45.4963,-89.7273,9594,Seismic interpreter,23/11/1997,03b11aadf822d37f2b48db835f101a10,1384377913,46.245218,-88.987486,0
486971,16/12/2020 11:02,3529600000000000.0,"fraud_Rowe, Batz and Goodwin",grocery_pos,98.83,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,01/09/1985,de1d39bcc902d32328dfd1f0f86f7279,1387191772,43.871322,-74.566717,0
419196,01/12/2020 13:58,3549200000000000.0,"fraud_Lang, Towne and Schuppe",kids_pets,29.52,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,02/04/1933,0575b4cc64d0f7791e57a5616e01fdbd,1385906314,44.442056,-70.835171,0
300003,12/10/2020 14:07,3595190000000000.0,fraud_Predovic Inc,shopping_net,4.36,Dustin,Roberts,M,3283 James Station,Fayetteville,NC,28314,35.0583,-79.008,238602,"Scientist, research (maths)",14/05/1993,87fe147ddf9630efe11acf1e4e266f09,1381586873,35.263875,-78.12391,0
151883,13/08/2020 07:38,2712210000000000.0,fraud_Kilback LLC,grocery_pos,215.22,Jenna,Brooks,F,50872 Alex Plain Suite 088,Baton Rouge,LA,70808,30.4066,-91.1468,378909,"Designer, furniture",22/02/1977,e501d2a524142cd4762fcea265175fff,1376379514,29.46921,-91.156586,0
406056,28/11/2020 14:17,376028000000000.0,fraud_Windler LLC,kids_pets,49.13,Aaron,Murray,M,624 Hale Springs Apt. 572,Meadville,MO,64659,39.7795,-93.3014,964,Tourist information centre manager,23/12/1974,60d52a1e21edc3aedb976ed2f65e7686,1385648243,39.665633,-94.175592,0
252380,21/09/2020 15:57,4450830000000000.0,fraud_Dooley Inc,shopping_pos,1.14,Donna,Davis,F,6760 Donovan Lakes,Clayton,OK,74536,34.5906,-95.38,1760,Occupational psychologist,20/01/1972,fcba791564ac77501392aa5b9b9b5c54,1379779027,33.639861,-95.112736,0
473809,14/12/2020 01:44,377234000000000.0,"fraud_Bahringer, Schoen and Corkery",shopping_pos,1.78,Theresa,Blackwell,F,43576 Kristina Islands,Shenandoah Junction,WV,25442,39.3716,-77.8229,1925,Systems developer,14/02/1966,c2bd62a8247ce3064998adb44e3d2083,1386985490,39.123481,-77.518174,0
357897,07/11/2020 06:32,3577580000000000.0,"fraud_Olson, Becker and Koch",gas_transport,105.04,Debbie,Hughes,F,0182 Owens Burgs Suite 480,Diamond,OH,44412,41.0935,-81.0425,2644,"Engineer, biomedical",25/08/1983,98377b4c9697570749a48005c13202bb,1383805952,41.521926,-81.580913,0
262809,26/09/2020 14:44,4191110000000000.0,"fraud_Gottlieb, Considine and Schultz",shopping_net,154.89,Jennifer,Spencer,F,477 Wheeler Burg,Amanda,OH,43102,39.6251,-82.7552,4512,Farm manager,03/10/1992,e7c300ccc2040f8ce04d610f22acdceb,1380206658,39.438577,-83.244974,0
477155,14/12/2020 15:32,4740710000000000.0,"fraud_O'Connell, Botsford and Hand",home,32.38,Heather,Hines,F,13776 Hicks Plains,Pomona,NY,10970,41.1901,-74.0436,9993,Pensions consultant,16/10/1962,7e1f4c227849d940949be94cf3f769b3,1387035132,41.930523,-74.494435,0
231428,12/09/2020 20:58,6515070000000000.0,"fraud_Yost, Block and Koepp",misc_pos,8.19,Kevin,Pena,M,2674 Bentley Radial,Damascus,VA,24236,36.6403,-81.7776,3085,Land/geomatics surveyor,15/10/1990,404a9fc7bf011465238415f7d1beee44,1379019505,37.446452,-81.619155,0
546594,29/12/2020 15:16,4708990000000000.0,fraud_Graham and Sons,health_fitness,15.04,Jared,Walters,M,3326 Hannah Fords,Cord,AR,72524,35.8184,-91.3375,376,"Designer, ceramics/pottery",08/09/1938,d28eab31bbcd91a3f230c10a9cf48cc5,1388330177,35.440812,-90.951648,0
93589,23/07/2020 21:43,3520550000000000.0,fraud_Buckridge PLC,misc_pos,158.12,Micheal,Walters,M,15315 Vaughn Park Suite 356,Hovland,MN,55606,47.8342,-90.0476,272,Freight forwarder,05/07/2001,f4360b3031b184c75301217d7994b406,1374615831,48.371438,-89.195028,0
86023,20/07/2020 23:51,4.48826e+18,fraud_Parker-Kunde,personal_care,66.75,Jessica,Shaw,F,5745 Blair Locks,West Columbia,SC,29170,33.9568,-81.1405,52126,Chemical engineer,23/08/1929,f134fa45b08e09be8a963172e953dffb,1374364311,33.700315,-80.298368,0
126644,04/08/2020 07:09,5130480000000000.0,fraud_Smith-Stokes,misc_pos,38.11,Ronald,White,M,25713 Hamilton Grove Apt. 903,Beaverdam,OH,45808,40.8314,-83.9758,349,Museum/gallery conservator,25/12/1978,d02de7e1413b465a80b38249d76753ac,1375600153,41.741079,-84.119049,0
278568,03/10/2020 12:15,4514240000000000.0,fraud_Nienow PLC,entertainment,167.16,Janet,Carpenter,F,9870 Collins Flat,Laramie,WY,82072,41.4247,-105.4781,35371,"Pilot, airline",02/09/1988,73fd9feac817b9b954d4d1bda71b3d0f,1380802510,41.01597,-105.409637,0
38986,05/07/2020 03:29,3521420000000000.0,"fraud_Lehner, Reichert and Mills",misc_pos,216.95,Angela,Hodges,F,08236 Kim Hill,Indianapolis,IN,46254,39.849,-86.272,910148,Firefighter,30/11/1975,73538871df7d25ff4ae14bb2c30d8c05,1372994999,40.297061,-87.150202,0
333855,27/10/2020 03:10,3549200000000000.0,fraud_Denesik and Sons,shopping_pos,214.29,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,02/04/1933,86a2a1d68aa08485417ba61335c272ef,1382843448,44.460525,-70.775788,0
138723,09/08/2020 04:29,4424340000000000.0,"fraud_Kerluke, Kertzmann and Wiza",misc_net,59.71,Denise,Barnett,F,23220 Eaton Harbors,Kirby,OH,43330,40.813,-83.4196,118,Private music teacher,12/11/1957,80885ce1f6c7c4ebf7e5a3dc69b5bcb1,1376022567,40.806796,-84.332956,0
22343,29/06/2020 02:05,2291160000000000.0,"fraud_Bins, Balistreri and Beatty",shopping_pos,39.47,Jeff,Elliott,M,351 Darlene Green,Columbia,SC,29209,33.9659,-80.9355,333497,Mechanical engineer,19/03/1968,254f731157566c1129d88b1fec57ea9d,1372471506,33.54704,-80.975514,0
73433,16/07/2020 19:12,3560800000000000.0,fraud_Breitenberg LLC,travel,5.36,Janet,Turner,F,0925 Lang Extensions,Shields,ND,58569,46.1838,-101.2589,77,Film/video editor,17/12/1989,0754588503bf15de1175cbb0b2392e3a,1374001932,45.320022,-100.451897,0
539534,28/12/2020 12:49,30029100000000.0,"fraud_Streich, Rolfson and Wilderman",kids_pets,125.11,Curtis,Young,M,4319 Watson Shoals Suite 658,Falconer,NY,14733,42.1239,-79.1895,3833,Metallurgist,09/10/1970,482dd5e4b140830bc3e632e0a2bdd868,1388234995,42.288783,-79.472922,0
293728,09/10/2020 23:45,2235610000000000.0,fraud_Reynolds-Schinner,misc_pos,6.39,Melissa,Mcclure,F,2027 Snyder Track,Manville,WY,82227,42.73,-104.7024,241,Educational psychologist,16/12/1980,efdda74cefb5c031d47d54c5f8bfa7ab,1381362319,43.270808,-104.401393,0
547301,29/12/2020 17:28,581686000000.0,fraud_Volkman PLC,food_dining,3.39,Larry,House,M,911 Sabrina Trafficway,Cochranton,PA,16314,41.5205,-80.0573,5507,Retail merchandiser,28/07/1973,00779098c38723690e61131910712386,1388338088,40.805274,-79.94396,0
152754,13/08/2020 17:12,6011440000000000.0,fraud_Dooley Inc,shopping_pos,6.09,Allison,Allen,F,40624 Rebecca Spurs,De Witt,AR,72042,34.2853,-91.3336,5161,Electrical engineer,08/04/1993,5ded403e3b8865d1fb6c84cd5faca823,1376413927,34.342575,-90.413251,0
360629,08/11/2020 13:14,3511380000000000.0,"fraud_Lesch, D'Amore and Brown",food_dining,26.39,James,Cooper,M,663 Ramirez Trace Apt. 951,Huntsville,AL,35811,34.7789,-86.5438,190178,Television production assistant,01/04/1973,d3fc6d08ae1dfc97e2225765893d502e,1383916455,35.50151,-87.217745,0
122417,03/08/2020 05:48,4587580000000000.0,"fraud_Olson, Becker and Koch",gas_transport,60.78,Tina,Lawrence,F,12444 Jacob Pines,Nobleboro,ME,4555,44.0943,-69.4828,1643,Financial trader,12/04/1976,d6a8385af6b5cd36a59493f810da48ff,1375508882,43.684122,-69.869752,0
440363,06/12/2020 19:54,374930000000000.0,fraud_McGlynn-Jaskolski,misc_pos,7.59,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,05/11/1971,e7aa1a38666b5f56b81503fb20ec6187,1386359697,41.620534,-83.22273,0
538324,28/12/2020 07:31,30242900000000.0,fraud_Kerluke-Abshire,shopping_net,8.2,Dalton,Jones,M,3304 Hernandez Run,Afton,MI,49705,45.3637,-84.4695,937,Technical brewer,06/04/1958,a8c6c6fa0998bb37c98c521ed0bf706c,1388215868,44.566429,-85.185754,0
553366,31/12/2020 09:30,4.41058e+18,"fraud_Cormier, Stracke and Thiel",entertainment,119.67,David,Cole,M,7955 Allen Orchard Apt. 336,Springfield,GA,31329,32.3697,-81.3618,9034,"Therapist, occupational",02/03/1969,de009902d2d2fb5c0199b915a6a82098,1388482242,33.154911,-82.213963,0
76732,18/07/2020 06:29,2297450000000000.0,"fraud_Towne, Greenholt and Koepp",shopping_net,4.56,Laura,Walker,F,611 Michael Rue,Cisco,IL,61830,39.9972,-88.6962,478,Landscape architect,13/01/1960,cdeb5e22cf756047421f7b58e85936e1,1374128983,39.833315,-88.252881,0
237441,14/09/2020 22:05,2283740000000000.0,"fraud_Schmeler, Bashirian and Price",shopping_net,8.49,Shannon,Williams,F,9345 Spencer Junctions Suite 183,Alpharetta,GA,30009,34.077,-84.3033,165556,Prison officer,27/12/1997,5e6506d8adc13b7207f6042385cd8ce3,1379196336,33.126738,-84.197566,0
10006,24/06/2020 00:01,180094000000000.0,"fraud_Monahan, Bogisich and Ledner",misc_pos,18.53,Sharon,Smith,F,17666 David Valleys,Sun City,CA,92585,33.7467,-117.1721,54287,"Designer, exhibition/display",22/09/1972,16e21659011f2555c22c0a54a89c2944,1372032097,33.536662,-116.554378,0
520424,23/12/2020 21:40,2227670000000000.0,"fraud_Ledner, Hartmann and Feest",health_fitness,29.75,Angie,Jones,F,6970 Blake Trail,Clearwater,FL,33760,27.9004,-82.7152,172247,"Geneticist, molecular",22/10/1979,53885f1248e5a2304018d7e6c85b2d25,1387834802,28.336789,-82.409126,0
284090,05/10/2020 14:17,4935860000000000.0,fraud_Skiles LLC,home,79.59,Lance,Wagner,M,6003 Brady Shoal Apt. 449,Irwinton,GA,31042,32.8088,-83.174,1841,Film/video editor,01/06/1975,d5a4ac4373644ed367ef038605396347,1380982644,33.204424,-84.011744,0
481568,15/12/2020 08:52,2266740000000000.0,fraud_Brekke and Sons,gas_transport,61.42,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,25/07/1972,aee579ed8e6df0c998dd2484b72b19ae,1387097554,33.86624,-85.870816,0
394500,23/11/2020 05:02,340951000000000.0,fraud_Bogisich Inc,grocery_pos,225.07,Maria,Garcia,F,865 Thomas Village,Orangeburg,NY,10962,41.0442,-73.9609,5950,Records manager,02/07/1971,21bbd408d104436cff33f40d119d2463,1385182973,40.805866,-73.709571,0
294967,10/10/2020 16:38,30131800000000.0,fraud_Stark-Batz,entertainment,229.92,Brianna,Foley,F,57256 Raymond Ports,Knoxville,TN,37932,35.9335,-84.1481,391389,"Designer, industrial/product",22/04/1994,c05431472ed370b3fd00361f279915a2,1381423090,35.725855,-83.470257,0
87960,21/07/2020 13:58,3540020000000000.0,fraud_Reilly LLC,home,79.38,Lawrence,Frost,M,82448 Tucker Cliff,Kittery Point,ME,3905,43.0976,-70.7121,1780,Broadcast engineer,21/01/1983,6e021e64efa8abc8d4cd9075829e1cf1,1374415110,42.59204,-70.567191,0
98336,25/07/2020 22:23,30596500000000.0,fraud_Hickle Group,shopping_pos,2.53,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,23/05/1987,e3cfdbb5ff7c6d2fa5bc52ad39e70de0,1374791012,40.586918,-105.670104,0
415834,30/11/2020 22:56,4.04444e+18,fraud_Collier LLC,home,33.32,Amy,Abbott,F,01505 Amy Stravenue,Dayton,OH,45415,39.8355,-84.2613,479994,Environmental manager,09/11/1970,f5b619e7f09974cb6e28792c15082a73,1385852171,38.899629,-83.627013,0
475099,14/12/2020 07:49,3567880000000000.0,fraud_Kunde-Sanford,misc_net,1.17,Tanya,Williams,F,566 Megan Well,Brownville,NY,13615,44.0577,-76.0196,1271,"Producer, radio",14/08/1958,b19089415085e02f133a6456e20c6c8a,1387007387,44.131956,-76.711882,0
442252,07/12/2020 03:27,4755700000000.0,"fraud_Stehr, Jewess and Schimmel",misc_net,4.8,Robert,Evans,M,01892 Patricia Vista Apt. 828,Sachse,TX,75048,32.9643,-96.6012,20328,Site engineer,20/06/1985,b0a2794a648357d8d5b026da0723115f,1386386864,32.274907,-97.091618,0
348339,02/11/2020 17:29,3556610000000000.0,fraud_Schumm PLC,health_fitness,29.15,Jose,Vasquez,M,572 Davis Mountains,Lake Jackson,TX,77566,29.0393,-95.4401,28739,Futures trader,27/12/1999,fc12afdde47200135b4c5e9f7b11c01b,1383413379,29.6816,-95.927689,0
97543,25/07/2020 15:56,213196000000000.0,fraud_Adams-Barrows,health_fitness,109.26,Zachary,Allen,M,69252 Oconnor Alley Apt. 153,Ollie,IA,52576,41.2001,-92.1354,568,Commercial horticulturist,24/07/1969,999860722c0ef647f2b05c9aacb389fe,1374767800,40.347696,-92.577011,0
337036,28/10/2020 08:28,2720430000000000.0,fraud_Friesen-Stamm,gas_transport,40.57,Mark,Wood,M,854 Walker Dale Suite 488,Bowdoin,ME,4287,44.0575,-69.9656,3224,"Engineer, electronics",22/08/1997,59ba33fc133e0d7585a1738a2946fa90,1382948892,44.9179,-70.339492,0
515611,22/12/2020 16:53,340954000000000.0,fraud_Rempel Inc,shopping_net,1.08,Tyler,Wright,M,615 Clarke Spring Apt. 172,Warren,MI,48088,42.5164,-82.9832,134056,"Doctor, hospital",18/05/1980,dc3d2ba6692c2ccb461e3f44a7b5bc06,1387731208,41.952181,-83.216702,0
5518,22/06/2020 21:07,4642260000000000.0,"fraud_Zemlak, Tillman and Cremin",personal_care,38.93,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23/04/1987,8529e8ca6a86685fceb5db3890c12e7d,1371935254,38.712419,-109.699017,0
130877,05/08/2020 18:48,4.79263e+18,fraud_Jacobi Inc,health_fitness,127.93,Margaret,Mendez,F,7952 Karen Pike,De Soto,KS,66018,38.9462,-94.9714,5760,Chief Executive Officer,01/10/1978,7b96ecaff4156db86f09d520837cb6e0,1375728495,39.652294,-95.775954,0
400517,25/11/2020 06:42,676118000000.0,fraud_Donnelly PLC,misc_net,1.78,Katelyn,Wise,F,674 Maureen Summit Apt. 276,Scotts Mills,OR,97375,44.9897,-122.6187,1252,"Engineer, petroleum",06/02/1937,5b1a9bc20a3e1ff590b8460b8bfb4c99,1385361775,45.646159,-122.176804,0
454057,08/12/2020 23:37,374930000000000.0,fraud_Bode-Rempel,kids_pets,98.34,Daniel,Escobar,M,61390 Hayes Port,Romulus,MI,48174,42.2203,-83.3583,31515,Police officer,05/11/1971,baaa7285a3a37f604302adfad77d9721,1386545828,42.722173,-82.695983,0
52829,09/07/2020 12:53,2266740000000000.0,fraud_Beier-Hyatt,shopping_pos,9.3,Carlos,Chung,M,8957 Russell Key,Grant,AL,35747,34.4959,-86.259,5901,Curator,25/07/1972,bf092b7e1f6c22984ab0ce5d30e0e933,1373374400,33.810887,-85.919644,0
194822,28/08/2020 22:57,571465000000.0,fraud_Kilback LLC,food_dining,58.94,Louis,Fisher,M,45654 Hess Rest,Fort Washakie,WY,82514,43.0048,-108.8964,1645,Freight forwarder,26/02/1976,fa7a7dcf373331d9a1d420abbdb857af,1377730643,42.438144,-108.061981,0
384284,17/11/2020 22:31,4474320000000000.0,fraud_Kulas Group,health_fitness,55.8,Matthew,Russell,M,168 Michael Coves Suite 343,June Lake,CA,93529,37.7773,-119.0825,633,Health service manager,09/09/1927,22c30a6100085e9250f6310e53090c95,1384727468,37.438975,-118.494358,0
280316,04/10/2020 06:31,3549200000000000.0,fraud_Denesik and Sons,shopping_pos,5.53,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,02/04/1933,0923a3c74e2fd85a21829f3e4a3870f8,1380868298,43.810526,-71.017018,0
216357,06/09/2020 08:43,6011350000000000.0,fraud_McDermott-Weimann,grocery_pos,69.85,Samuel,Johnston,M,16285 Jessica Lights,Birmingham,AL,35229,33.4629,-86.7904,493806,Musician,12/07/1980,e4faf93f241caa0b83eac34cab893d95,1378457007,33.725305,-86.6918,0
409984,30/11/2020 01:36,4446370000000000.0,fraud_Bauch-Raynor,grocery_pos,105.24,Ryan,Joseph,M,8850 Jessica Center,Atlantic,VA,23303,37.9073,-75.5089,741,"Geologist, engineering",17/08/1986,7807738f1ea747dd68d33bd53fe129ec,1385775383,38.776366,-75.572607,0
129379,04/08/2020 22:54,4642260000000000.0,fraud_Tillman LLC,travel,4.64,Sabrina,Johnson,F,320 Nicholson Orchard,Thompson,UT,84540,38.9999,-109.615,46,"Surveyor, minerals",23/04/1987,dfeb3f1e620320fd366d5d4d61052c86,1375656856,39.207415,-109.240508,0
435622,05/12/2020 21:32,4335530000000000.0,fraud_Mohr Inc,shopping_pos,9.94,Amy,Daugherty,F,852 Thomas Well Suite 339,Owensville,MO,65066,38.3511,-91.4867,6703,Naval architect,20/05/1998,92cc77cae6be5b747d997ffabf810e51,1386279165,38.354274,-91.152333,0
294329,10/10/2020 09:22,5456780000000000.0,"fraud_Reichert, Huels and Hoppe",shopping_net,7.74,Taylor,Khan,F,658 Diane Glen Apt. 677,North Washington,PA,16048,41.0472,-79.8089,139,Patent attorney,25/05/1954,df4b4226ebbd758e7972ff08cace4c4f,1381396933,41.745484,-78.842687,0
71196,15/07/2020 16:12,3529600000000000.0,"fraud_Lubowitz, Terry and Stracke",personal_care,72.09,Melissa,Rodriguez,F,81708 Christopher Plaza,Jordanville,NY,13361,42.8948,-74.8209,824,Travel agency manager,01/09/1985,1fc63495234211fe6a790bbcbc6fdd6f,1373904726,43.139385,-74.932249,0
439706,06/12/2020 17:23,5388660000000000.0,"fraud_Parker, Nolan and Trantow",entertainment,23.55,Charles,Preston,M,5364 William Harbor,Seneca,WI,54654,43.2064,-90.9405,153,Quantity surveyor,14/02/1962,a1a4fd225c818ee2b7a378fd8410faf2,1386350620,43.045942,-91.276421,0
211421,03/09/2020 20:06,6597250000000000.0,"fraud_Lang, Towne and Schuppe",kids_pets,129.98,Kyle,Wright,M,610 Samantha Park Suite 149,Whittemore,IA,50598,43.0261,-94.4064,912,Optometrist,16/05/1968,070ea2602911b56bb29d7d14f1bc2ab6,1378238796,42.708975,-93.458198,0
118983,02/08/2020 06:39,2383460000000000.0,fraud_Maggio-Fahey,misc_pos,174.53,Patrick,Vaughan,M,651 Miller Common,Parsonsfield,ME,4047,43.745,-70.9092,1892,Audiological scientist,02/03/1956,13f73c94a6d54011c5ad3744fda59d82,1375425595,44.064515,-71.213122,0
262540,26/09/2020 11:55,30238800000000.0,fraud_Kuvalis Ltd,gas_transport,73.64,Danielle,Yu,F,5395 Colon Burgs Suite 037,Thrall,TX,76578,30.592,-97.2893,1766,Press sub,02/01/1976,b1e2bcd1bb4de6d911f0eb8ebdffee10,1380196552,30.974153,-97.384471,0
300714,12/10/2020 18:26,180056000000000.0,fraud_Fahey Inc,kids_pets,100.96,Larry,Warner,M,145 Jeffrey Key Suite 668,Lakeview,MI,48850,43.4269,-85.2924,4474,Emergency planning/management officer,15/01/1976,cbffcfe98a7b054dbc1524b9f05d36a6,1381602403,42.453932,-84.648902,0
167980,18/08/2020 18:54,38052000000000.0,fraud_Kilback Group,food_dining,7.76,Anna,Logan,F,3522 Park Wells Suite 528,Cleveland,TX,77327,30.33,-95.0202,34153,Building surveyor,11/09/1995,d962eed582cd28a88ff3db342be7621a,1376852076,29.875781,-94.660557,0
310407,17/10/2020 09:37,4.71574e+18,fraud_Cole PLC,grocery_pos,152.83,Robert,Drake,M,463 Willie Estates,Burbank,OK,74633,36.6966,-96.7869,471,Sub,30/03/1941,ab0ec15ea102230b5ff7128640f68ee9,1382002679,35.984043,-97.715468,0
276976,02/10/2020 15:31,4979420000000000.0,fraud_Marvin-Lind,personal_care,18.73,Kelly,Zimmerman,F,1893 Katie Tunnel,Westerville,NE,68881,41.4193,-99.3844,73,Product designer,10/02/1935,7dbe82669e51e38913eccf1900b1fca0,1380727898,40.871563,-99.514807,0
288489,06/10/2020 22:40,30596500000000.0,fraud_Volkman-Predovic,shopping_net,16.96,Daniel,Graham,M,28223 Ward Summit Apt. 664,Arvada,CO,80005,39.8422,-105.1097,122111,Hotel manager,23/05/1987,3b620fdb2b82173130ca60bad9fcacdc,1381099221,40.373504,-105.332958,0
70383,15/07/2020 05:35,2264940000000000.0,fraud_Bernhard Inc,gas_transport,76.91,Juan,Sherman,M,5939 Garcia Forges Suite 297,San Antonio,TX,78214,29.3641,-98.4924,1595797,Land,17/10/1995,a91e218ba1db01cc4900c4fc722b6bac,1373866525,28.413658,-98.454158,0
333080,26/10/2020 21:26,38580500000000.0,fraud_Yost-Rogahn,personal_care,41.05,Teresa,Clark,F,1323 Derek Mission,Noonan,ND,58765,48.8856,-103.0098,248,Industrial/product designer,13/05/1968,480a5c04520cc72bf6c0136f9909c1e4,1382822799,49.597067,-103.07681,0
356749,06/11/2020 15:48,3549200000000000.0,fraud_Breitenberg-Hermiston,kids_pets,111.69,Larry,Williams,M,6274 David Oval Suite 725,Scarborough,ME,4074,43.5835,-70.3457,18760,Make,02/04/1933,1e54f5f72f7dbcbb52cf7496cc209e16,1383752926,43.349256,-70.30376,0
420283,01/12/2020 17:27,341543000000000.0,fraud_Ruecker-Mayert,kids_pets,63.03,Billy,Mcdonald,M,304 Ryan Port Suite 335,Camden,MO,64017,39.2048,-94.0259,464,Colour technologist,28/05/1959,2d97241e13e2f27906ff9db0850569e6,1385918856,39.904468,-93.370832,0
268290,28/09/2020 15:39,4.29274e+18,fraud_Cummerata-Hilpert,entertainment,78.0,Michael,Williams,M,35822 Clayton Street Apt. 679,Great Mills,MD,20634,38.2674,-76.4954,5927,Art therapist,09/06/1973,054845ead058b7dec27ca9c8638bd2a9,1380382790,39.086666,-75.749276,0
554389,31/12/2020 16:22,375083000000000.0,"fraud_Hintz, Bauch and Smith",health_fitness,195.47,Shannon,Bell,F,2918 David Spurs,Georgetown,MN,56546,47.0999,-96.727,346,"Research officer, trade union",14/12/1976,e4a86a4a47adc2e87a77384907e01ea1,1388506952,47.513066,-97.223417,0
475858,14/12/2020 11:21,4277230000000000.0,fraud_Volkman Ltd,misc_net,1.73,Jennifer,Vance,F,13299 Patrick Terrace,Rhame,ND,58651,46.1664,-103.7079,475,Illustrator,10/11/1955,6c0284b5e3b1bb090cfe7c4298563781,1387020082,45.255597,-104.470422,0
150500,12/08/2020 15:02,4427810000000.0,"fraud_Towne, Greenholt and Koepp",shopping_net,6.42,Michelle,Rodriguez,F,1742 Brandon Squares Apt. 461,Ruidoso,NM,88355,33.3305,-105.6933,8874,Licensed conveyancer,16/08/2000,a0b7850b927eee7af5c56680373f1d8f,1376319752,33.817464,-105.292345,0
267322,28/09/2020 08:16,4538570000000.0,fraud_Hills-Witting,shopping_net,2.57,Jerry,Kelly,M,3539 Mckenzie Stream,Fairview,NJ,7022,40.817,-74.0,13835,"Programmer, multimedia",28/05/1967,77d5ed8b58a0f69394638efd965b3813,1380356188,40.000072,-73.392053,0
